article_Id;AMSTAR_quality;article;author_code;Author;Institution;City;Pharma company;Country_institution;Documents;Citations;H-index_author;Co-authors
205;low quality;Topical vitamin D analogues alone or in association with topical steroids for psoriasis: a systematic review;446;Ortonne,ﾠJean Paul;Hopital l'Archet, Department of Dermatology;Nice;;France;180;4457;36;150
206;moderate quality;Efficacy of Psoralen UV-A therapy vs. Narrowband UV-B therapy in chronic plaque psoriasis: A systematic literature review;446;Ortonne, Jean Paul;Hopital l'Archet, Department of Dermatology;Nice;;France;180;4461;36;150
207;moderate quality;Evidence-based recommendations on topical treatment and phototherapy of psoriasis: Systematic review and expert opinion of a panel of dermatologists;446;Ortonne, Jean Paul;Hopital l'Archet, Department of Dermatology;Nice;;France;180;4461;36;150
208;low quality;Topical corticosteroids in plaque psoriasis: a systematic review of risk of adrenal axis suppression and skin atrophy;446;Ortonne,ﾠJean Paul;Hopital l'Archet, Department of Dermatology;Nice;;France;180;4457;36;150
209;moderate quality;Topical corticosteroids in plaque psoriasis: A systematic review of efficacy and treatment modalities;446;Ortonne, Jean Paul;Hopital l'Archet, Department of Dermatology;Nice;;France;180;4461;36;150
210;moderate quality;Carcinogenic risks of Psoralen UV-A therapy and Narrowband UV-B therapy in chronic plaque psoriasis: A systematic literature review;446;Ortonne, Jean Paul;Hopital l'Archet, Department of Dermatology;Nice;;France;180;4461;36;150
211;low quality;Adherence to topical treatment in psoriasis: a systematic literature review;446;Ortonne,ﾠJean Paul;Hopital l'Archet, Department of Dermatology;Nice;;France;180;4457;36;150
213;low quality;Ocular damage in patients with psoriasis treated by Psoralen UV-A therapy or Narrow band UVB therapy: a systematic literature review;446;Ortonne,ﾠJean Paul;Hopital l'Archet, Department of Dermatology;Nice;;France;180;4457;36;150
232;moderate quality;Oral cyclosporin in psoriasis: A systematic review on treatment modalities, risk of kidney toxicity and evidence for use in non-plaque psoriasis;446;Ortonne, Jean Paul;Hopital l'Archet, Department of Dermatology;Nice;;France;180;4461;36;150
233;moderate quality;Efficacy and safety of oral retinoids in different psoriasis subtypes: A systematic literature review;446;Ortonne, Jean Paul;Hopital l'Archet, Department of Dermatology;Nice;;France;180;4461;36;150
235;moderate quality;Methotrexateﾠinﾠpsoriasis:ﾠAﾠsystematicﾠreviewﾠofﾠtreatmentﾠmodalities,ﾠincidence,ﾠriskﾠfactorsﾠandﾠmonitoringﾠofﾠliverﾠtoxicit;446;Ortonne,ﾠJean Paul;Hopital l'Archet, Department of Dermatology;Nice;;France;180;4457;36;150
249;low quality;What are the best outcome measures for assessing plaque psoriasis severity? A systematic review of the literature;446;Ortonne,ﾠJean Paul;Hopital l'Archet, Department of Dermatology;Nice;;France;180;4457;36;150
250;low quality;What are the best outcome measures for assessing quality of life in plaque type psoriasis? A systematic review of the literature;446;Ortonne,ﾠJean Paul;Hopital l'Archet, Department of Dermatology;Nice;;France;180;4457;36;150
252;low quality;Cardiovascular risk factors in patients with plaque psoriasis: a systematic review of epidemiological studies;446;Ortonne,ﾠJean Paul;Hopital l'Archet, Department of Dermatology;Nice;;France;180;4457;36;150
254;moderate quality;Assessmentﾠofﾠriskﾠofﾠpsoriaticﾠarthritisﾠinﾠpatientsﾠwithﾠplaqueﾠpsoriasis:ﾠAﾠsystematicﾠreviewﾠof theﾠliterature;446;Ortonne,ﾠJean Paul;Hopital l'Archet, Department of Dermatology;Nice;;France;180;4457;36;150
55;moderate quality;Serum Infliximab Concentrations in Psoriatic Patients Treated with Infliximab: A Systematic Review;450;Paintaud, Gille;Universite Francois-Rabelais Tours, Laboratory of Pharmacology-Toxicology;Tours;;France;2;1;1;7
205;low quality;Topical vitamin D analogues alone or in association with topical steroids for psoriasis: a systematic review;464;Paul,ﾠCarle F;Universite Paul Sabatier Toulouse III, Department of Maxillofacial Surgery;Toulouse;;France;238;5275ﾠ;39;150
208;low quality;Topical corticosteroids in plaque psoriasis: a systematic review of risk of adrenal axis suppression and skin atrophy;464;Paul,ﾠCarle F;Universite Paul Sabatier Toulouse III, Department of Maxillofacial Surgery;Toulouse;;France;238;5275ﾠ;39;150
211;low quality;Adherence to topical treatment in psoriasis: a systematic literature review;464;Paul,ﾠCarle F;Universite Paul Sabatier Toulouse III, Department of Maxillofacial Surgery;Toulouse;;France;238;5275ﾠ;39;150
213;low quality;Ocular damage in patients with psoriasis treated by Psoralen UV-A therapy or Narrow band UVB therapy: a systematic literature review;464;Paul,ﾠCarle F;Universite Paul Sabatier Toulouse III, Department of Maxillofacial Surgery;Toulouse;;France;238;5275ﾠ;39;150
235;moderate quality;Methotrexateﾠinﾠpsoriasis:ﾠAﾠsystematicﾠreviewﾠofﾠtreatmentﾠmodalities,ﾠincidence,ﾠriskﾠfactorsﾠandﾠmonitoringﾠofﾠliverﾠtoxicit;464;Paul,ﾠCarle F;Universite Paul Sabatier Toulouse III, Department of Maxillofacial Surgery;Toulouse;;France;238;5275ﾠ;39;150
249;low quality;What are the best outcome measures for assessing plaque psoriasis severity? A systematic review of the literature;464;Paul,ﾠCarle F;Universite Paul Sabatier Toulouse III, Department of Maxillofacial Surgery;Toulouse;;France;238;5275ﾠ;39;150
250;low quality;What are the best outcome measures for assessing quality of life in plaque type psoriasis? A systematic review of the literature;464;Paul,ﾠCarle F;Universite Paul Sabatier Toulouse III, Department of Maxillofacial Surgery;Toulouse;;France;238;5275ﾠ;39;150
252;low quality;Cardiovascular risk factors in patients with plaque psoriasis: a systematic review of epidemiological studies;464;Paul,ﾠCarle F;Universite Paul Sabatier Toulouse III, Department of Maxillofacial Surgery;Toulouse;;France;238;5275ﾠ;39;150
254;moderate quality;Assessmentﾠofﾠriskﾠofﾠpsoriaticﾠarthritisﾠinﾠpatientsﾠwithﾠplaqueﾠpsoriasis:ﾠAﾠsystematicﾠreviewﾠof theﾠliterature;464;Paul,ﾠCarle F;Universite Paul Sabatier Toulouse III, Department of Maxillofacial Surgery;Toulouse;;France;238;5275ﾠ;39;150
38;moderate quality;Interventions to Improve Adherence in Patients with Immune-Mediated Inflammatory Disorders: A Systematic Review;464;Paul, Carle F.;Universite Paul Sabatier Toulouse III, Department of Maxillofacial Surgery;Toulouse;;France;238;5275;39;150
71;moderate quality;Prevalence of undiagnosed psoriatic arthritis among psoriasis patients: Systematic review and meta-analysis;464;Paul,ﾠCarle F.;Universite Paul Sabatier Toulouse III, Department of Maxillofacial Surgery;Toulouse;;France;238;5275;39;150
112;moderate quality;Is there a psoriasis skin phenotype associated with psoriatic arthritis? Systematic literature review;464;Paul, Carle F.;Universite Paul Sabatier Toulouse III, Department of Maxillofacial Surgery;Toulouse;;France;238;5286;39;150
125;moderate quality;Evidence-based recommendations on the role of dermatologists in the diagnosis and management of psoriatic arthritis: Systematic review and expert opinion;464;Paul, Carle F.;Universite Paul Sabatier Toulouse III, Department of Maxillofacial Surgery;Toulouse;;France;238;5286;39;150
137;moderate quality;Treatment for palmoplantar pustular psoriasis: Systematic literature review, evidence-based recommendations and expert opinion;464;Paul, Carle F.;Universite Paul Sabatier Toulouse III, Department of Maxillofacial Surgery;Toulouse;;France;238;5286;39;150
138;low quality;Symptoms dermatologists should look for in daily practice to improve detection of psoriatic arthritis in psoriasis patients: an expert group consensus;464;Paul,ﾠCarle F.;Universite Paul Sabatier Toulouse III, Department of Maxillofacial Surgery;Toulouse;;France;238;5275;39;150
157;low quality;Psoriasis, cardiovascular events, cancer risk and alcohol use: evidence-based recommendations based on systematic review and expert opinion;464;Paul,ﾠCarle F.;Universite Paul Sabatier Toulouse III, Department of Maxillofacial Surgery;Toulouse;;France;238;5275;39;150
158;moderate quality;Risk of cancer in psoriasis: A systematic review and meta-analysis of epidemiological studies;464;Paul, Carle F.;Universite Paul Sabatier Toulouse III, Department of Maxillofacial Surgery;Toulouse;;France;238;5286;39;150
159;moderate quality;Cardiovascular morbidity and mortality in psoriasis and psoriatic arthritis: A systematic literature review;464;Paul, Carle F.;Universite Paul Sabatier Toulouse III, Department of Maxillofacial Surgery;Toulouse;;France;238;5286;39;150
162;low quality;Alcohol consumption and psoriasis: a systematic literature review;464;Paul,ﾠCarle F.;Universite Paul Sabatier Toulouse III, Department of Maxillofacial Surgery;Toulouse;;France;238;5275;39;150
206;moderate quality;Efficacy of Psoralen UV-A therapy vs. Narrowband UV-B therapy in chronic plaque psoriasis: A systematic literature review;464;Paul, Carle F.;Universite Paul Sabatier Toulouse III, Department of Maxillofacial Surgery;Toulouse;;France;238;5286;39;150
207;moderate quality;Evidence-based recommendations on topical treatment and phototherapy of psoriasis: Systematic review and expert opinion of a panel of dermatologists;464;Paul, Carle F.;Universite Paul Sabatier Toulouse III, Department of Maxillofacial Surgery;Toulouse;;France;238;5286;39;150
209;moderate quality;Topical corticosteroids in plaque psoriasis: A systematic review of efficacy and treatment modalities;464;Paul, Carle F.;Universite Paul Sabatier Toulouse III, Department of Maxillofacial Surgery;Toulouse;;France;238;5286;39;150
210;moderate quality;Carcinogenic risks of Psoralen UV-A therapy and Narrowband UV-B therapy in chronic plaque psoriasis: A systematic literature review;464;Paul, Carle F.;Universite Paul Sabatier Toulouse III, Department of Maxillofacial Surgery;Toulouse;;France;238;5286;39;150
232;moderate quality;Oral cyclosporin in psoriasis: A systematic review on treatment modalities, risk of kidney toxicity and evidence for use in non-plaque psoriasis;464;Paul, Carle F.;Universite Paul Sabatier Toulouse III, Department of Maxillofacial Surgery;Toulouse;;France;238;5286;39;150
233;moderate quality;Efficacy and safety of oral retinoids in different psoriasis subtypes: A systematic literature review;464;Paul, Carle F.;Universite Paul Sabatier Toulouse III, Department of Maxillofacial Surgery;Toulouse;;France;238;5286;39;150
266;moderate quality;Effectﾠofﾠfolicﾠorﾠfolinicﾠacidﾠsupplementationﾠonﾠmethotrexate-associatedﾠsafetyﾠandﾠefficacyﾠinﾠinflammatoryﾠdisease:ﾠAﾠsystematicreview;464;Paul,ﾠCarle F.;Universite Paul Sabatier Toulouse III, Department of Maxillofacial Surgery;Toulouse;;France;238;5286;39;150
38;moderate quality;Interventions to Improve Adherence in Patients with Immune-Mediated Inflammatory Disorders: A Systematic Review;467;Peyrin-Biroulet, Laurent;Universite de Lorrain, Department of Gastroenterology;Nancy;;France;2;0;NA;16
157;low quality;Psoriasis, cardiovascular events, cancer risk and alcohol use: evidence-based recommendations based on systematic review and expert opinion;480;Pouplard,ﾠC;Universite Paul Sabatier Toulouse III, Department of Dermatology;Toulouse;;France;6;153;5;36
162;low quality;Alcohol consumption and psoriasis: a systematic literature review;480;Pouplard,ﾠC;Universite Paul Sabatier Toulouse III, Department of Dermatology;Toulouse;;France;6;153;5;36
158;moderate quality;Risk of cancer in psoriasis: A systematic review and meta-analysis of epidemiological studies;480;Pouplard, C.;Universite Paul Sabatier Toulouse III, Department of Dermatology;Toulouse;;France;6;153;5;36
159;moderate quality;Cardiovascular morbidity and mortality in psoriasis and psoriatic arthritis: A systematic literature review;480;Pouplard, C.;Universite Paul Sabatier Toulouse III, Department of Dermatology;Toulouse;;France;6;153;5;36
249;low quality;What are the best outcome measures for assessing plaque psoriasis severity? A systematic review of the literature;481;Prey,ﾠSorilla;Hopital des Enfants, Service de Dermatologie Pediatrique et Centre de Reference des Maladies Rares de la Peau;Toulouse;;France;35;828;14;150
250;low quality;What are the best outcome measures for assessing quality of life in plaque type psoriasis? A systematic review of the literature;481;Prey,ﾠSorilla;Hopital des Enfants, Service de Dermatologie Pediatrique et Centre de Reference des Maladies Rares de la Peau;Toulouse;;France;35;828;14;150
252;low quality;Cardiovascular risk factors in patients with plaque psoriasis: a systematic review of epidemiological studies;481;Prey,ﾠSorilla;Hopital des Enfants, Service de Dermatologie Pediatrique et Centre de Reference des Maladies Rares de la Peau;Toulouse;;France;35;828;14;150
254;moderate quality;Assessmentﾠofﾠriskﾠofﾠpsoriaticﾠarthritisﾠinﾠpatientsﾠwithﾠplaqueﾠpsoriasis:ﾠAﾠsystematicﾠreviewﾠof theﾠliterature;481;Prey,ﾠSorilla;Hopital des Enfants, Service de Dermatologie Pediatrique et Centre de Reference des Maladies Rares de la Peau;Toulouse;;France;35;828;14;150
266;moderate quality;Effectﾠofﾠfolicﾠorﾠfolinicﾠacidﾠsupplementationﾠonﾠmethotrexate-associatedﾠsafetyﾠandﾠefficacyﾠinﾠinflammatoryﾠdisease:ﾠAﾠsystematicreview;481;Prey,ﾠSorilla;Hopital des Enfants, Service de Dermatologie Pediatrique et Centre de Reference des Maladies Rares de la Peau;Toulouse;;France;35;834;14;150
249;low quality;What are the best outcome measures for assessing plaque psoriasis severity? A systematic review of the literature;485;Puzenat,��ve;Centre Hospitalier Universitaire de Besancon, Department of Dermatology;Besancon;;France;57;781;15;150
250;low quality;What are the best outcome measures for assessing quality of life in plaque type psoriasis? A systematic review of the literature;485;Puzenat,��ve;Centre Hospitalier Universitaire de Besancon, Department of Dermatology;Besancon;;France;57;781;15;150
252;low quality;Cardiovascular risk factors in patients with plaque psoriasis: a systematic review of epidemiological studies;485;Puzenat,��ve;Centre Hospitalier Universitaire de Besancon, Department of Dermatology;Besancon;;France;57;781;15;150
254;moderate quality;Assessment�of�risk�of�psoriatic�arthritis�in�patients�with�plaque�psoriasis:�A�systematic�review�of the�literature;485;Puzenat,��ve;Centre Hospitalier Universitaire de Besancon, Department of Dermatology;Besancon;;France;57;781;15;150
249;low quality;What are the best outcome measures for assessing plaque psoriasis severity? A systematic review of the literature;499;Richard-Lallemand,ﾠMarie Aleth;Universite Paul Sabatier Toulouse III, Department of Dermatology;Toulouse;;France;16;426;8;50
250;low quality;What are the best outcome measures for assessing quality of life in plaque type psoriasis? A systematic review of the literature;499;Richard-Lallemand,ﾠMarie Aleth;Universite Paul Sabatier Toulouse III, Department of Dermatology;Toulouse;;France;16;426;8;50
252;low quality;Cardiovascular risk factors in patients with plaque psoriasis: a systematic review of epidemiological studies;499;Richard-Lallemand,ﾠMarie Aleth;Universite Paul Sabatier Toulouse III, Department of Dermatology;Toulouse;;France;16;426;8;50
254;moderate quality;Assessmentﾠofﾠriskﾠofﾠpsoriaticﾠarthritisﾠinﾠpatientsﾠwithﾠplaqueﾠpsoriasis:ﾠAﾠsystematicﾠreviewﾠof theﾠliterature;499;Richard-Lallemand,ﾠMarie Aleth;Universite Paul Sabatier Toulouse III, Department of Dermatology;Toulouse;;France;16;426;8;50
71;moderate quality;Prevalence of undiagnosed psoriatic arthritis among psoriasis patients: Systematic review and meta-analysis;500;Richard,ﾠMarie Aleth;Hopital La Timone;Marseille;;France;163;2554;28;150
112;moderate quality;Is there a psoriasis skin phenotype associated with psoriatic arthritis? Systematic literature review;500;Richard, Marie Aleth;Hopital La Timone;Marseille;;France;163;2558;29;150
125;moderate quality;Evidence-based recommendations on the role of dermatologists in the diagnosis and management of psoriatic arthritis: Systematic review and expert opinion;500;Richard, Marie Aleth;Hopital La Timone;Marseille;;France;163;2558;29;150
137;moderate quality;Treatment for palmoplantar pustular psoriasis: Systematic literature review, evidence-based recommendations and expert opinion;500;Richard, Marie Aleth;Hopital La Timone;Marseille;;France;163;2558;29;150
138;low quality;Symptoms dermatologists should look for in daily practice to improve detection of psoriatic arthritis in psoriasis patients: an expert group consensus;500;Richard,ﾠMarie Aleth;Hopital La Timone;Marseille;;France;163;2554;25;150
157;low quality;Psoriasis, cardiovascular events, cancer risk and alcohol use: evidence-based recommendations based on systematic review and expert opinion;500;Richard,ﾠMarie Aleth;Hopital La Timone;Marseille;;France;163;2554;25;150
158;moderate quality;Risk of cancer in psoriasis: A systematic review and meta-analysis of epidemiological studies;500;Richard, Marie Aleth;Hopital La Timone;Marseille;;France;163;2558;29;150
159;moderate quality;Cardiovascular morbidity and mortality in psoriasis and psoriatic arthritis: A systematic literature review;500;Richard, Marie Aleth;Hopital La Timone;Marseille;;France;163;2558;29;150
162;low quality;Alcohol consumption and psoriasis: a systematic literature review;500;Richard,ﾠMarie Aleth;Hopital La Timone;Marseille;;France;163;2554;25;150
205;low quality;Topical vitamin D analogues alone or in association with topical steroids for psoriasis: a systematic review;500;Richard,ﾠMarie Aleth;Hopital La Timone;Marseille;;France;163;2554;28;150
206;moderate quality;Efficacy of Psoralen UV-A therapy vs. Narrowband UV-B therapy in chronic plaque psoriasis: A systematic literature review;500;Richard, Marie Aleth;Hopital La Timone;Marseille;;France;163;2558;29;150
207;moderate quality;Evidence-based recommendations on topical treatment and phototherapy of psoriasis: Systematic review and expert opinion of a panel of dermatologists;500;Richard, Marie Aleth;Hopital La Timone;Marseille;;France;163;2558;29;150
208;low quality;Topical corticosteroids in plaque psoriasis: a systematic review of risk of adrenal axis suppression and skin atrophy;500;Richard,ﾠMarie Aleth;Hopital La Timone;Marseille;;France;163;2554;28;150
209;moderate quality;Topical corticosteroids in plaque psoriasis: A systematic review of efficacy and treatment modalities;500;Richard, Marie Aleth;Hopital La Timone;Marseille;;France;163;2558;29;150
210;moderate quality;Carcinogenic risks of Psoralen UV-A therapy and Narrowband UV-B therapy in chronic plaque psoriasis: A systematic literature review;500;Richard, Marie Aleth;Hopital La Timone;Marseille;;France;163;2558;29;150
211;low quality;Adherence to topical treatment in psoriasis: a systematic literature review;500;Richard,ﾠMarie Aleth;Hopital La Timone;Marseille;;France;163;2554;28;150
213;low quality;Ocular damage in patients with psoriasis treated by Psoralen UV-A therapy or Narrow band UVB therapy: a systematic literature review;500;Richard,ﾠMarie Aleth;Hopital La Timone;Marseille;;France;163;2554;28;150
232;moderate quality;Oral cyclosporin in psoriasis: A systematic review on treatment modalities, risk of kidney toxicity and evidence for use in non-plaque psoriasis;500;Richard, Marie Aleth;Hopital La Timone;Marseille;;France;163;2558;29;150
233;moderate quality;Efficacy and safety of oral retinoids in different psoriasis subtypes: A systematic literature review;500;Richard, Marie Aleth;Hopital La Timone;Marseille;;France;163;2558;29;150
235;moderate quality;Methotrexateﾠinﾠpsoriasis:ﾠAﾠsystematicﾠreviewﾠofﾠtreatmentﾠmodalities,ﾠincidence,ﾠriskﾠfactorsﾠandﾠmonitoringﾠofﾠliverﾠtoxicit;500;Richard,ﾠMarie Aleth;Hopital La Timone;Marseille;;France;163;2554;25;150
71;moderate quality;Prevalence of undiagnosed psoriatic arthritis among psoriasis patients: Systematic review and meta-analysis;511;Rouzaud,ﾠMarie;Universite de Bordeaux, Department of Dermatology;Bordeaux;;France;6;47;5;14
112;moderate quality;Is there a psoriasis skin phenotype associated with psoriatic arthritis? Systematic literature review;511;Rouzaud, Marie;Universite de Bordeaux, Department of Dermatology;Bordeaux;;France;6;47;5;14
125;moderate quality;Evidence-based recommendations on the role of dermatologists in the diagnosis and management of psoriatic arthritis: Systematic review and expert opinion;511;Rouzaud, Marie;Universite de Bordeaux, Department of Dermatology;Bordeaux;;France;6;47;5;14
137;moderate quality;Treatment for palmoplantar pustular psoriasis: Systematic literature review, evidence-based recommendations and expert opinion;511;Rouzaud, Marie;Universite de Bordeaux, Department of Dermatology;Bordeaux;;France;6;47;5;14
138;low quality;Symptoms dermatologists should look for in daily practice to improve detection of psoriatic arthritis in psoriasis patients: an expert group consensus;511;Rouzaud,ﾠMarie;Universite de Bordeaux, Department of Dermatology;Bordeaux;;France;6;47;5;14
55;moderate quality;Serum Infliximab Concentrations in Psoriatic Patients Treated with Infliximab: A Systematic Review;522;Samimi, Mahta;Centre Hospitalier Regional et Universitaire de Tours, Department of Dermatology;Tours;;France;2;1;1;8
232;moderate quality;Oral cyclosporin in psoriasis: A systematic review on treatment modalities, risk of kidney toxicity and evidence for use in non-plaque psoriasis;530;Sbidian, �milie;Universite Paris-Est;Marne-la-Vallee;;France;57;383;10;150
233;moderate quality;Efficacy and safety of oral retinoids in different psoriasis subtypes: A systematic literature review;530;Sbidian, �milie;Universite Paris-Est;Marne-la-Vallee;;France;57;383;10;150
235;moderate quality;Methotrexate�in�psoriasis:�A�systematic�review�of�treatment�modalities,�incidence,�risk�factors�and�monitoring�of�liver�toxicit;530;Sbidian,��milie;Universite Paris-Est;Marne-la-Vallee;;France;57;383;10;150
71;moderate quality;Prevalence of undiagnosed psoriatic arthritis among psoriasis patients: Systematic review and meta-analysis;538;Sevrain,ﾠMorgane;Centre Hospitalier Universitaire de Brest, Department of Dermatology;Brest;;France;7;47;5;16
112;moderate quality;Is there a psoriasis skin phenotype associated with psoriatic arthritis? Systematic literature review;538;Sevrain,ﾠMorgane;Centre Hospitalier Universitaire de Brest, Department of Dermatology;Brest;;France;7;47;5;16
125;moderate quality;Evidence-based recommendations on the role of dermatologists in the diagnosis and management of psoriatic arthritis: Systematic review and expert opinion;538;Sevrain,ﾠMorgane;Centre Hospitalier Universitaire de Brest, Department of Dermatology;Brest;;France;7;47;5;16
137;moderate quality;Treatment for palmoplantar pustular psoriasis: Systematic literature review, evidence-based recommendations and expert opinion;538;Sevrain,ﾠMorgane;Centre Hospitalier Universitaire de Brest, Department of Dermatology;Brest;;France;7;47;5;16
138;low quality;Symptoms dermatologists should look for in daily practice to improve detection of psoriatic arthritis in psoriasis patients: an expert group consensus;538;Sevrain,ﾠMorgane;Centre Hospitalier Universitaire de Brest, Department of Dermatology;Brest;;France;7;47;5;16
55;moderate quality;Serum Infliximab Concentrations in Psoriatic Patients Treated with Infliximab: A Systematic Review;599;Ternant, David;Laboratoire de Pharmacologie-Toxicologie;Tours;;France;50;1175;17;150
2;moderate quality;A systematic review and meta-analysis on Staphylococcus aureus carriage in psoriasis, acne and rosacea;621;Van Belkum, Alex;BioMerieux, Marcy-l'Etoile;;;France;529;19862;66;150
71;moderate quality;Prevalence of undiagnosed psoriatic arthritis among psoriasis patients: Systematic review and meta-analysis;634;Villani,ﾠAxel Patrice Atrice;Hopital Edouard Herriot, Department of Dermatology;Lyon;;France;27;63;6;54
112;moderate quality;Is there a psoriasis skin phenotype associated with psoriatic arthritis? Systematic literature review;634;Villani, Axel Patrice Atrice;Hopital Edouard Herriot, Department of Dermatology;Lyon;;France;27;63;6;54
125;moderate quality;Evidence-based recommendations on the role of dermatologists in the diagnosis and management of psoriatic arthritis: Systematic review and expert opinion;634;Villani, Axel Patrice Atrice;Hopital Edouard Herriot, Department of Dermatology;Lyon;;France;27;63;6;54
137;moderate quality;Treatment for palmoplantar pustular psoriasis: Systematic literature review, evidence-based recommendations and expert opinion;634;Villani, Axel Patrice Atrice;Hopital Edouard Herriot, Department of Dermatology;Lyon;;France;27;63;6;54
138;low quality;Symptoms dermatologists should look for in daily practice to improve detection of psoriatic arthritis in psoriasis patients: an expert group consensus;634;Villani,ﾠAxel Patrice Atrice;Hopital Edouard Herriot, Department of Dermatology;Lyon;;France;27;63;6;54
124;low quality;Topical long-term therapy of psoriasis with vitamin D3 analogues, corticosteroids and their two compound formulations: position paper on evidence and use in daily practice;22;Ardabili,ﾠMichael;Universitat Bochum, Department of Dermatology;Bochum;;Germany;3;30;3;12
60;low quality;Keratolytics and Emollients and Their Role in the Therapy of Psoriasis: a Systematic Review;30;Augustin,ﾠMatthias;Universitatsklinikum Hamburg-Eppendorf und Medizinische Fakultat, Institute for Health Services Research in Dermatology and Nursing;Hamburg;;Germany;13;25;3;85
124;low quality;Topical long-term therapy of psoriasis with vitamin D3 analogues, corticosteroids and their two compound formulations: position paper on evidence and use in daily practice;30;Augustin,ﾠMatthias;Universitatsklinikum Hamburg-Eppendorf und Medizinische Fakultat;Hamburg;;Germany;357;4691;37;150
196;moderate quality;Efficacy of systemic therapies for moderate-to-severe psoriasis: A systematic review and meta-analysis of long-term treatment;34;Bachmann, Frank F.;Division of Nephrology, Department of Internal Medicine;Berlin;;Germany;74;516;11;126
48;high quality;Oral fumaric acid esters for psoriasis: Abridged Cochrane systematic review including GRADE assessments;48;Bauer,ﾠAndrea;Dresden University Faculty of Medicine and University Hospital Carl Gustav Carus;Dresden;;Germany;7;21;3;33
124;low quality;Topical long-term therapy of psoriasis with vitamin D3 analogues, corticosteroids and their two compound formulations: position paper on evidence and use in daily practice;55;Bonnekoh,ﾠBernd;Otto von Guericke University of Magdeburg;Magdeburg;;Germany;122;1534;22;150
196;moderate quality;Efficacy of systemic therapies for moderate-to-severe psoriasis: A systematic review and meta-analysis of long-term treatment;168;Erdmann, Ricardo;Charite - Universitatsmedizin Berlin, Division of Evidence Based Medicine (dEBM);Berlin;;Germany;37;1033;16;150
106;moderate quality;Efficacy and safety of systemic treatments for moderate-to-severe psoriasis: Meta-analysis of randomized controlled trials;236;Haufe, Eva;Dresden University Faculty of Medicine and University Hospital Carl Gustav Carus;Dresden;;Germany;23;84;4;106
60;low quality;Keratolytics and Emollients and Their Role in the Therapy of Psoriasis: a Systematic Review;259;Jacobi,ﾠArnd;Universitatsklinikum Hamburg-Eppendorf und Medizinische Fakultat, Institute for Health Services Research in Dermatology and Nursing;Hamburg;;Germany;29;319;9;93
65;high quality;Efficacy and Safety of Systemic Long-Term Treatments for Moderate-to-Severe Psoriasis: A Systematic Review and Meta-Analysis;260;Jacobs,ﾠAnja;Federal Joint Committee of the German Health Care System (G-BA);Berlin;;Germany;17;139;6;62
66;high quality;Systematic review on the maintenance of response during systemic antipsoriatic therapy;260;Jacobs,ﾠAnja;Federal Joint Committee of the German Health Care System (G-BA);Berlin;;Germany;17;139;6;62
268;moderate quality;Efficacyﾠandﾠtolerabilityﾠofﾠbiologicﾠandﾠnonbiologicﾠsystemicﾠtreatmentsﾠforﾠmoderate-to-severeﾠpsoriasis:ﾠMeta-analysisﾠofrandomizedﾠcontrolledﾠtrials;288;Kirch,ﾠWilhelm P.;Dresden University Faculty of Medicine and University Hospital Carl Gustav Carus;Dresden;;Germany;655;7566;43;150
202;low quality;Elicitation and Use of Patientsﾒ Preferences in the Treatment of Psoriasis: A Systematic Review;355;Loerbroks,ﾠAdrian;Universitatsklinikum Mannheim, Mannheim Institute of Public Health, Social and Preventive Medicine;Mannheim;;Germany;77;820;17;150
196;moderate quality;Efficacy of systemic therapies for moderate-to-severe psoriasis: A systematic review and meta-analysis of long-term treatment;363;Lucka, T. C.;Charite - Universitatsmedizin Berlin, Division of Evidence Based Medicine (dEBM);Berlin;;Germany;2;29;1;9
60;low quality;Keratolytics and Emollients and Their Role in the Therapy of Psoriasis: a Systematic Review;396;Mayer,ﾠAnke;Universitatsklinikum Hamburg-Eppendorf und Medizinische Fakultat, German Center for Health Services Research in Dermatology (Cvderm);Hamburg;;Germany;11;54;5;104
268;moderate quality;Efficacyﾠandﾠtolerabilityﾠofﾠbiologicﾠandﾠnonbiologicﾠsystemicﾠtreatmentsﾠforﾠmoderate-to-severeﾠpsoriasis:ﾠMeta-analysisﾠofrandomizedﾠcontrolledﾠtrials;406;Meurer,ﾠMichael;Rheinisch-Westfalische Technische Hochschule Aachen, Institute of Navigation;Aachen;;Germany;431;6371;47;150
42;moderate quality;A Systematic Review of Factors Associated with Non-Adherence to Treatment for Immune-Mediated Inflammatory Diseases;418;Mrowietz, Ulrich;Universitatsklinikum Schleswig-Holstein Campus Kiel, Psoriasis-Center at the Department of Dermatology;Kiel;;Germany;258;7879;50;150
124;low quality;Topical long-term therapy of psoriasis with vitamin D3 analogues, corticosteroids and their two compound formulations: position paper on evidence and use in daily practice;418;Mrowietz,ﾠUlrich;Universitatsklinikum Schleswig-Holstein Campus Kiel, Psoriasis-Center at the Department of Dermatology;Kiel;;Germany;258;7879;50;150
65;high quality;Efficacy and Safety of Systemic Long-Term Treatments for Moderate-to-Severe Psoriasis: A Systematic Review and Meta-Analysis;430;Nast,ﾠAlexander;Charite - Universitatsmedizin Berlin;Berlin;;Germany;116;2109;22;150
66;high quality;Systematic review on the maintenance of response during systemic antipsoriatic therapy;430;Nast,ﾠAlexander;Charite - Universitatsmedizin Berlin;Berlin;;Germany;116;2109;22;150
